cod_qc,nombre,lat,lon,altitud_oficial,dept,sector,umbral_pp,umbral_t,radio_pp,radio_t,delta_z,clase_diagnostico,area_pp_km2,radio_pp_km,n_px_pp,area_temp_km2,radio_temp_km,n_px_temp
qc00220107,BORJA,-4.47,-77.548,152,LORETO,SELVA NORTE BAJA,80,150,60,100,-11.9061279296875,Consistente,6911.2548,46.903,7679172,19706.3865,79.201,21895985
qc00221402,NAUTA,-4.5146,-73.5831,88,LORETO,SELVA NORTE BAJA,80,150,60,100,-1.0,Consistente,11017.1232,59.219,12241248,31415.9589,100.0,34906621
qc00104098,SAN REGIS,-4.51301,-73.90751,101,LORETO,SELVA NORTE BAJA,80,150,60,100,9.0,Consistente,11303.7138,59.984,12559682,31415.9805,100.0,34906645
qc00220105,SAN REGIS,-4.5132,-73.9076,101,LORETO,SELVA NORTE BAJA,80,150,60,100,9.0,Consistente,11303.7804,59.984,12559756,31415.8572,100.0,34906508
qc00104065,SANTA RITA DE CASTILLA,-4.5922,-74.3806,104,LORETO,SELVA NORTE BAJA,80,150,60,100,0.6336212158203125,Consistente,11309.7609,60.0,12566401,31415.8896,100.0,34906544
qc00240005, PUERTO ALEGRIA,-4.11491,-70.05391,68,,SELVA NORTE BAJA,80,150,60,100,-0.4584121704101562,Consistente,10865.9295,58.811,12073255,31415.9058,100.0,34906562
qc00104010,SANTA ROSA,-4.22636,-69.95629,62,LORETO,SELVA NORTE BAJA,80,150,60,100,-9.247520446777344,Consistente,10631.1384,58.172,11812376,31415.9256,100.0,34906584
qc00240108,SANTA ROSA,-4.2242,-69.9535,58,LORETO,SELVA NORTE BAJA,80,150,60,100,-6.5,Consistente,10393.4502,57.518,11548278,31415.8572,100.0,34906508
qc00105095,REQUENA,-5.04308,-73.83612,128,LORETO,SELVA NORTE BAJA,80,150,60,100,12.47930908203125,Consistente,11309.7348,60.0,12566372,31415.9121,100.0,34906569
qc00250101,REQUENA,-5.0411,-73.84,200,LORETO,SELVA NORTE BAJA,80,150,60,100,103.68148803710938,Discrepancia leve,4342.5765,37.179,4825085,31415.9382,100.0,34906598
qc00251100,FLOR DE PUNGA,-5.4077,-74.1569,135,LORETO,SELVA NORTE BAJA,80,150,60,100,38.5,Consistente,11309.7105,60.0,12566345,31415.9562,100.0,34906618
qc00100132,SHANUSI,-6.06703,-76.2505,154,LORETO,SELVA NORTE BAJA,80,150,60,100,-4.9334564208984375,Consistente,7073.5167,47.451,7859463,18272.0781,76.264,20302309
qc00105092,FLOR DE PUNGA,-5.4055,-74.1591,135,LORETO,SELVA NORTE BAJA,80,150,60,100,31.351470947265625,Consistente,11309.7537,60.0,12566393,31415.9688,100.0,34906632
qc00105090,BRETAÑA,-5.2539,-74.3444,106,LORETO,SELVA NORTE BAJA,80,150,60,100,0.835418701171875,Consistente,11309.7429,60.0,12566381,31415.9652,100.0,34906628
qc00104067,BAGAZAN,-4.724,-73.5321,100,LORETO,SELVA NORTE BAJA,80,150,60,100,4.222450256347656,Consistente,11121.876,59.5,12357640,31415.9265,100.0,34906585
qc00251104,GENARO HERRERA,-4.902,-73.6715,103,LORETO,SELVA NORTE BAJA,80,150,60,100,11.0,Consistente,11265.1524,59.882,12516836,31415.9535,100.0,34906615
qc00251102,CONTAMANA,-7.3518,-75.0109,136,LORETO,SELVA NORTE BAJA,80,150,60,100,10.0,Consistente,8189.5779,51.057,9099531,26757.2331,92.288,29730259
qc00100034,CONTAMANA,-7.3526,-75.0064,166,LORETO,SELVA NORTE BAJA,80,150,60,100,1.277191162109375,Consistente,9388.8594,54.668,10432066,27756.9882,93.996,30841098
qc00116052,PAMPA UMALZO (TITIJONES),-16.8439,-70.5494,4433,MOQUEGUA,SIERRA SUR OCCIDENTAL,100,200,30,60,7.7021484375,Consistente,595.2636,13.765,661404,3253.4343,32.181,3614927
qc00117031,TUMILACA,-17.1277,-70.8369,1929,MOQUEGUA,SIERRA SUR OCCIDENTAL,100,200,30,60,1.5025634765625,Consistente,240.2874,8.746,266986,1373.706,20.911,1526340
qc00214700,OTORA,-17.0073,-70.8536,2576,MOQUEGUA,SIERRA SUR OCCIDENTAL,100,200,30,60,21.296142578125,Consistente,237.3966,8.693,263774,1074.8736,18.497,1194304
qc00117024,OTORA,-17.0041,-70.8504,2604,MOQUEGUA,SIERRA SUR OCCIDENTAL,100,200,30,60,17.734375,Consistente,239.8563,8.738,266507,1065.5928,18.417,1183992
qc00100059,ICHUÑA,-16.14109,-70.5427,3768,,SIERRA SUR OCCIDENTAL,100,200,30,60,0.406005859375,Consistente,68.6232,4.674,76248,991.8279,17.768,1102031
qc00250503,ENTAZ,-10.72244,-75.26238,1487,,SELVA CENTRAL ALTA,100,200,30,60,0.2132568359375,Consistente,367.6905,10.818,408545,1628.2683,22.766,1809187
qc00105100,MIRAFLORES,-5.17528,-80.61654,34,PIURA,COSTA NORTE,80,150,70,120,2.347240447998047,Consistente,9519.1434,55.046,10576826,24744.618,88.749,27494020
qc00105091,TAMANCO,-5.7921,-74.289,104,LORETO,SELVA NORTE BAJA,80,150,60,100,-4.660438537597656,Consistente,11308.4424,59.997,12564936,31415.9445,100.0,34906605
qc00240102,ENAPU PERU,-3.72722,-73.23694,126,LORETO,SELVA NORTE BAJA,80,150,60,100,47.0,Consistente,11309.7168,60.0,12566352,31415.9823,100.0,34906647
qc00240304,SANTO TOMAS PUNCHANA,-3.69279,-73.25625,79,,SELVA NORTE BAJA,80,150,60,100,0.0,Consistente,11288.3931,59.943,12542659,31415.8878,100.0,34906542
qc00240110,SANTA CLOTILDE,-2.487,-73.679,113,LORETO,SELVA NORTE BAJA,80,150,60,100,-2.0675582885742188,Consistente,11301.471,59.978,12557190,31415.8581,100.0,34906509
qc00110053,PAMPA LIBRE,-10.86578,-76.97,1756,LIMA,SIERRA CENTRAL OCCIDENTAL,100,200,12,25,13.072021484375,Consistente,11.2842,1.895,12538,74.2365,4.861,82485
qc00111084,PACHAMACHAY,-11.06525,-76.9141,3175,LIMA,SIERRA CENTRAL OCCIDENTAL,100,200,12,25,1.1611328125,Consistente,26.28,2.892,29200,225.8919,8.48,250991
qc00110056,PACCHO,-10.95602,-76.93473,3250,LIMA,SIERRA CENTRAL OCCIDENTAL,100,200,12,25,26.22607421875,Consistente,31.3749,3.16,34861,268.6095,9.247,298455
qc00110063,PARQUIN,-10.96665,-76.71983,3571,LIMA,SIERRA CENTRAL OCCIDENTAL,100,200,12,25,2.306884765625,Consistente,23.3253,2.725,25917,148.2165,6.869,164685
qc00202601,LAGUNA SURASACA,-10.5213,-76.7885,4400,LIMA,SIERRA CENTRAL OCCIDENTAL,100,200,12,25,17.5,Consistente,68.1039,4.656,75671,847.0827,16.421,941203
qc00110059,LAGUNA SURASACA,-10.5238,-76.7867,4385,LIMA,SIERRA CENTRAL OCCIDENTAL,100,200,12,25,12.9931640625,Consistente,65.7441,4.575,73049,826.6653,16.221,918517
qc00110092,LAGUNA COCHAQUILLO,-10.80394,-76.65537,4417,LIMA,SIERRA CENTRAL OCCIDENTAL,100,200,12,25,-7.13134765625,Consistente,73.6983,4.843,81887,859.527,16.541,955030
qc00110020,OYON,-10.66769,-76.7687,3676,LIMA,SIERRA CENTRAL OCCIDENTAL,100,200,12,25,22.09716796875,Consistente,24.4296,2.789,27144,129.8799,6.43,144311
qc00110057,ANDAJES,-10.78333,-76.9,3950,LIMA,SIERRA CENTRAL OCCIDENTAL,100,200,12,25,1270.404052734375,Sospechosa,39.0195,3.524,43355,307.5723,9.895,341747
qc00112096,YAURICOCHA,-12.31478,-75.71209,4560,LIMA,SIERRA CENTRAL OCCIDENTAL,100,200,12,25,-1.09716796875,Consistente,136.3068,6.587,151452,1252.0116,19.963,1391124
qc00112128,AYAVIRI,-12.38208,-76.13672,3224,LIMA,SIERRA CENTRAL OCCIDENTAL,100,200,12,25,-7.20458984375,Consistente,36.4617,3.407,40513,200.4066,7.987,222674
qc00112133,CARANIA,-12.3444,-75.87215,3820,LIMA,SIERRA CENTRAL OCCIDENTAL,100,200,12,25,-9.355224609375,Consistente,32.2812,3.206,35868,183.1914,7.636,203546
qc00112135,VILCA,-12.11457,-75.82617,3832,LIMA,SIERRA CENTRAL OCCIDENTAL,100,200,12,25,19.9296875,Consistente,12.0771,1.961,13419,96.6555,5.547,107395
qc00112127,HUAÑEC,-12.29359,-76.13902,3200,LIMA,SIERRA CENTRAL OCCIDENTAL,100,200,12,25,1.925048828125,Consistente,33.4089,3.261,37121,197.0964,7.921,218996
qc00112081,SAN PEDRO DE PILAS,-12.4548,-76.22559,2707,LIMA,SIERRA CENTRAL OCCIDENTAL,100,200,12,25,23.068359375,Consistente,37.8657,3.472,42073,229.2273,8.542,254697
qc00112130,TANTA,-12.11667,-76.01667,4323,LIMA,SIERRA CENTRAL OCCIDENTAL,100,200,12,25,4.9521484375,Consistente,73.3374,4.832,81486,545.9616,13.183,606624
qc00103057,AMAZONAS,-3.76397,-73.25492,122,LORETO,SELVA NORTE BAJA,80,150,60,100,15.884628295898438,Consistente,11309.7456,60.0,12566384,31415.9562,100.0,34906618
qc00240001,SANTA MARIA DE NANAY,-3.8891,-73.6961,120,LORETO,SELVA NORTE BAJA,80,150,60,100,31.0,Consistente,11309.7078,60.0,12566342,31415.9373,100.0,34906597
qc00103009,MANITI,-3.5203,-72.8409,125,LORETO,SELVA NORTE BAJA,80,150,60,100,35.1746826171875,Consistente,11309.7195,60.0,12566355,31415.9409,100.0,34906601
qc00240202,TIMICURILLO,-3.5237,-73.0834,85,LORETO,SELVA NORTE BAJA,80,150,60,100,-5.135963439941406,Consistente,11272.734,59.902,12525260,31415.8923,100.0,34906547
qc00240111,BELLAVISTA,-3.4786,-73.068,107,LORETO,SELVA NORTE BAJA,80,150,60,100,10.153274536132812,Consistente,11309.7303,60.0,12566367,31415.9463,100.0,34906607
qc00103012,BELLAVISTA,-3.4788,-73.068,105,LORETO,SELVA NORTE BAJA,80,150,60,100,7.241661071777344,Consistente,11309.7573,60.0,12566397,31415.9265,100.0,34906585
qc00103014,LA LIBERTAD,-3.4863,-73.2337,99,LORETO,SELVA NORTE BAJA,80,150,60,100,-0.3818740844726562,Consistente,11309.7222,60.0,12566358,31415.94,100.0,34906600
qc00240112,LA LIBERTAD,-3.4863,-73.2339,100,,SELVA NORTE BAJA,80,150,60,100,0.3292770385742187,Consistente,11309.7123,60.0,12566347,31415.9634,100.0,34906626
qc00103013,SANTA CRUZ,-3.5169,-73.1526,95,LORETO,SELVA NORTE BAJA,80,150,60,100,-0.0110702514648437,Consistente,11309.7609,60.0,12566401,31415.8716,100.0,34906524
qc00240109,SANTA CRUZ,-3.51725,-73.15411,95,LORETO,SELVA NORTE BAJA,80,150,60,100,-0.0025787353515625,Consistente,11309.7015,60.0,12566335,31415.9589,100.0,34906621
qc00102009,SANTA CLOTILDE,-2.48757,-73.67919,118,LORETO,SELVA NORTE BAJA,80,150,60,100,-1.3908615112304688,Consistente,11309.3703,59.999,12565967,31415.904,100.0,34906560
qc00100105,PORCULLA,-5.83964,-79.50572,2142,PIURA,SIERRA NORTE ORIENTAL,100,200,12,25,2.76171875,Consistente,57.4038,4.275,63782,420.2874,11.566,466986
qc00110042,AMBAR,-10.75484,-77.2668,2100,LIMA,SIERRA CENTRAL OCCIDENTAL,100,200,12,25,19.842529296875,Consistente,35.4078,3.357,39342,261.2952,9.12,290328
qc00105024,HACIENDA SHUMAYA,-5.36492,-79.36056,2093,PIURA,SIERRA NORTE ORIENTAL,100,200,12,25,126.341552734375,Discrepancia leve,89.1099,5.326,99011,502.5663,12.648,558407
qc00220509,SONDORILLO,-5.33922,-79.41575,1701,PIURA,SIERRA NORTE ORIENTAL,100,200,12,25,1.3519287109375,Consistente,24.1938,2.775,26882,229.2759,8.543,254751
qc00106115,SHANAO,-6.41312,-76.60028,279,SAN MARTIN,SELVA NORTE BAJA,80,150,60,100,1.90533447265625,Consistente,1376.0325,20.929,1528925,11497.7835,60.497,12775315
qc00221802,SHANAO,-6.41291,-76.60001,279,SAN MARTIN,SELVA NORTE BAJA,80,150,60,100,1.79180908203125,Consistente,1375.9461,20.928,1528829,11502.8532,60.51,12780948
qc00110127,PACAYZAPA,-6.2818,-76.76171,2990,AYACUCHO,SELVA NORTE ALTA,100,200,35,70,2074.5855102539062,Sospechosa,12.5664,2.0,0,47.871,3.904,53190
qc00107101,HUAYABAMBA,-7.26356,-76.73494,285,SAN MARTIN,SELVA NORTE BAJA,80,150,60,100,-0.453369140625,Consistente,2025.5652,25.392,2250628,5297.3154,41.063,5885906
qc00100019,CAMPANILLA,-7.48434,-76.65311,316,SAN MARTIN,SELVA NORTE BAJA,80,150,60,100,3.201812744140625,Consistente,1865.367,24.367,2072630,6146.7264,44.233,6829696
qc00106095,PICOTA,-6.91989,-76.33022,222,SAN MARTIN,SELVA NORTE BAJA,80,150,60,100,0.2558746337890625,Consistente,1556.307,22.257,1729230,9576.9162,55.213,10641018
qc00105103,NARANJILLO,-5.80964,-77.39264,877,SAN MARTIN,SELVA NORTE ALTA,100,200,35,70,-0.25775146484375,Consistente,1403.1117,21.133,1559013,5006.4885,39.92,5562765
qc00106112,PELEJO,-6.21531,-75.8025,139,SAN MARTIN,SELVA NORTE BAJA,80,150,60,100,-3.7068023681640634,Consistente,8729.3925,52.713,9699325,22814.8173,85.218,25349797
qc00106110,PUCALLPA - HUIMBAYOC,-6.45278,-75.84556,155,SAN MARTIN,SELVA NORTE BAJA,80,150,60,100,-6.32354736328125,Consistente,6492.285,45.459,7213650,20555.6364,80.889,22839596
qc00221801,CUMBAZA,-6.47251,-76.38199,292,SAN MARTIN,SELVA NORTE BAJA,80,150,60,100,14.010345458984377,Consistente,2033.7534,25.443,2259726,14059.7199,66.898,15621911
qc00106096,SAN ANTONIO,-6.41274,-76.4072,479,SAN MARTIN,SELVA NORTE BAJA,80,150,60,100,0.65997314453125,Consistente,1389.87,21.034,1544300,5987.934,43.658,6653260
qc00215000,CANAL UCHUSUMA,-17.5807,-69.6264,4265,TACNA,SIERRA SUR OCCIDENTAL,100,200,30,60,13.1826171875,Consistente,680.4405,14.717,756045,4979.9475,39.814,5533275
qc00106094,CUÑUMBUQUE,-6.50825,-76.48075,230,SAN MARTIN,SELVA NORTE BAJA,80,150,60,100,-4.8148345947265625,Consistente,2670.9723,29.158,2967747,11214.3591,59.746,12460399
qc00100016,BOCATOMA,-17.5802,-69.62672,4260,TACNA,SIERRA SUR OCCIDENTAL,100,200,30,60,10.20703125,Consistente,691.8075,14.839,768675,5026.7196,40.001,5585244
qc00117030,CAIRANI,-17.28121,-70.36269,4417,TACNA,SIERRA SUR OCCIDENTAL,100,200,30,60,1036.30029296875,Sospechosa,187.2945,7.721,208105,2078.9946,25.725,2309994
qc00117054,ARICOTA,-17.32913,-70.23731,2837,TACNA,SIERRA SUR OCCIDENTAL,100,200,30,60,7.56298828125,Consistente,223.3062,8.431,248118,712.9539,15.065,792171
qc00117060,CHUAPALCA ALTERNATIVA ALTA,-17.28727,-69.6435,4166,,SIERRA SUR OCCIDENTAL,100,200,30,60,-0.5,Consistente,908.8524,17.009,1009836,5133.3039,40.423,5703671
qc00270900,CHUAPALCA,-17.2981,-69.6468,4195,TACNA,SIERRA SUR OCCIDENTAL,100,200,30,60,27.0947265625,Consistente,1022.5611,18.041,1136179,5225.1129,40.782,5805681
qc00117049,LA FRONTERA,-17.3824,-69.4864,4089,,SIERRA SUR OCCIDENTAL,100,200,30,60,0.212158203125,Consistente,1208.4372,19.613,1342708,5713.5276,42.646,6348364
qc00117013,CHUAPALCA,-17.3088,-69.6618,4177,TACNA,SIERRA SUR OCCIDENTAL,100,200,30,60,-18.19140625,Consistente,954.6327,17.432,1060703,5133.2733,40.422,5703637
qc00117039,TALABAYA,-17.5526,-69.9868,2135,TACNA,SIERRA SUR OCCIDENTAL,100,200,30,60,-1301.661865234375,Sospechosa,86.8086,5.257,96454,534.7008,13.046,594112
qc00117014,VILACOTA,-17.07906,-70.04302,4468,TACNA,SIERRA SUR OCCIDENTAL,100,200,30,60,12.52294921875,Consistente,689.6259,14.816,766251,4344.3036,37.186,4827004
qc00211705,VILACOTA,-17.0786,-70.0424,4448,TACNA,SIERRA SUR OCCIDENTAL,100,200,30,60,-9.82568359375,Consistente,548.3835,13.212,609315,4232.9754,36.707,4703306
qc00103043,CABO INGA,-3.97594,-80.40182,228,TUMBES,COSTA NORTE,80,150,70,120,4.189239501953125,Consistente,3179.943,31.815,3533270,11025.3114,59.241,12250346
qc00103041,EL SALTO,-3.45171,-80.2802,4,TUMBES,COSTA NORTE,80,150,70,120,0.1538095474243164,Consistente,10209.4191,57.007,11343799,22482.8352,84.596,24980928
qc00103008,MATAPALO,-3.68277,-80.19857,62,TUMBES,COSTA NORTE,80,150,70,120,-1.000579833984375,Consistente,7207.065,47.897,8007850,19644.6051,79.076,21827339
qc00117043,PAUCARANI,-17.53291,-69.78039,4556,TACNA,SIERRA SUR OCCIDENTAL,100,200,30,60,3.095703125,Consistente,444.9159,11.9,494351,2780.2233,29.748,3089137
qc00107089,NUEVO LIMA,-7.09628,-76.47233,255,SAN MARTIN,SELVA NORTE BAJA,80,150,60,100,5.468032836914063,Consistente,1911.0753,24.664,2123417,6975.2421,47.12,7750269
qc00107013,LA UNION,-7.16319,-76.49275,262,SAN MARTIN,SELVA NORTE BAJA,80,150,60,100,2.688446044921875,Consistente,1962.3564,24.993,2180396,6587.9064,45.793,7319896
qc00221804,BIAVO,-7.25497,-76.47778,263,SAN MARTIN,SELVA NORTE BAJA,80,150,60,100,6.734588623046875,Consistente,1888.3278,24.517,2098142,6561.8532,45.702,7290948
qc00105015,HACIENDA BIGOTE,-5.3209,-79.7857,198,PIURA,COSTA NORTE,80,150,70,120,-8.8865966796875,Consistente,4339.2411,37.165,4821379,14400.2187,67.703,16000243
qc00104044,ALAMOR,-4.47749,-80.3979,187,PIURA,COSTA NORTE,80,150,70,120,56.73442077636719,Discrepancia leve,4325.1993,37.105,4805777,18224.4348,76.164,20249372
qc00200322,ALAMOR,-4.47401,-80.39915,128,PIURA,COSTA NORTE,80,150,70,120,12.5,Consistente,4368.5901,37.29,4853989,23373.6975,86.256,25970775
qc00104014,PANANGA,-4.51556,-80.73945,500,PIURA,COSTA NORTE,80,150,70,120,132.38577270507812,Discrepancia leve,1268.4654,20.094,1409406,4632.2649,38.399,5146961
qc00270500,MUELLE LAGO,-15.83361,-70.01694,3811,,SIERRA SUR ORIENTAL,100,200,20,40,0.0,Consistente,700.1028,14.928,777892,3685.4748,34.251,4094972
qc00114040,PROGRESO,-14.6717,-70.3678,3913,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,2.293212890625,Consistente,595.3824,13.766,661536,2559.3948,28.543,2843772
qc00116060,DESAGUADERO,-16.56327,-69.03682,3824,,SIERRA SUR ORIENTAL,100,200,20,40,11.238525390625,Consistente,1109.7117,18.794,1233013,4190.7078,36.523,4656342
qc00116075,CALLACAME,-16.57225,-69.31697,3858,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,12.68994140625,Consistente,548.0415,13.208,608935,3021.4692,31.012,3357188
qc00117041,CAPAZO,-17.1827,-69.7391,4481,PUNO,SIERRA SUR OCCIDENTAL,100,200,30,60,76.7783203125,Discrepancia leve,694.134,14.864,771260,3970.683,35.551,4411870
qc00115053,COJATA,-15.0118,-69.3612,4339,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,5.57470703125,Consistente,621.9549,14.07,691061,2108.5623,25.907,2342847
qc00270200,RAMIS,-15.2558,-69.8739,3822,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,9.025634765625,Consistente,1028.7864,18.096,1143096,4084.7895,36.059,4538655
qc00115047,TARACO,-15.31167,-69.97247,3824,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,7.23193359375,Consistente,1140.3441,19.052,1267049,4360.0707,37.254,4844523
qc00115140,SANTA LUCIA,-15.6941,-70.5993,4032,,SIERRA SUR ORIENTAL,100,200,20,40,0.251708984375,Consistente,161.0631,7.16,178959,1650.0852,22.918,1833428
qc00210103,PUENTE AYAVIRI,-14.89249,-70.58544,3891,,SIERRA SUR ORIENTAL,100,200,20,40,-0.33837890625,Consistente,615.6729,13.999,684081,2726.055,29.457,3028950
qc00114047,SANTA ROSA,-14.6178,-70.79278,3957,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,4.443603515625,Consistente,389.6028,11.136,432892,1991.5101,25.178,2212789
qc00114035,CHUQUIBAMBILLA,-14.7879,-70.7285,3971,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,63.29736328125,Discrepancia leve,823.0716,16.186,914524,2704.5387,29.341,3005043
qc00100065,ISLA SOTO,-15.56221,-69.48898,3825,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,9.10498046875,Consistente,1140.201,19.051,1266890,4189.5846,36.518,4655094
qc00115138,JULIACA,-15.4441,-70.2078,3830,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,2.2099609375,Consistente,1085.9814,18.592,1206646,3976.1307,35.576,4417923
qc00210406,PUENTE ISLA CABANILLAS,-15.4718,-70.224,3834,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,8.0,Consistente,1080.72,18.547,1200800,3890.5911,35.191,4322879
qc00114096,CUYO CUYO,-14.4888,-69.55,3630,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,45.73193359375,Consistente,60.6681,4.394,67409,404.4033,11.346,449337
qc00114049,LIMBANI,-14.1397,-69.687,3307,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,84.733154296875,Discrepancia leve,99.0468,5.615,110052,390.8241,11.154,434249
qc00260501,LIMBANI,-14.1481,-69.6902,3320,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,17.6357421875,Consistente,99.3987,5.625,110443,394.002,11.199,437780
qc00114043,TAMBOPATA,-14.22529,-69.16178,1325,PUNO,SELVA SUR ALTA,100,200,35,70,-53.997314453125,Discrepancia leve,220.0311,8.369,244479,2394.7056,27.609,2660784
qc00116030,TAHUACO - YUNGUYO,-16.30783,-69.07472,3882,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,9.090576171875,Consistente,986.4873,17.72,1096097,4401.0936,37.429,4890104
qc00116009,ISLA SUANA,-16.3299,-68.85034,3840,PUNO,SIERRA SUR ORIENTAL,100,200,20,40,19.176025390625,Consistente,1210.0446,19.626,1344494,3621.3606,33.952,4023734
qc00107069,JOSE OLAYA,-7.40711,-76.41389,285,SAN MARTIN,SELVA NORTE BAJA,80,150,60,100,4.002716064453125,Consistente,1869.6006,24.395,2077334,8024.1759,50.539,8915751
qc00107095,CUZCO-BIAVO,-7.25442,-76.4771,290,SAN MARTIN,SELVA NORTE BAJA,80,150,60,100,28.869049072265625,Consistente,2476.2474,28.075,2751386,7506.1836,48.88,8340204
qc00105023,TULUCE,-5.47718,-79.34742,1938,PIURA,SIERRA NORTE ORIENTAL,100,200,12,25,-263.35888671875,Discrepancia moderada,51.1092,4.033,56788,487.0026,12.451,541114
qc00111092,SANTIAGO DE TUNA,-11.9832,-76.5242,2924,LIMA,SIERRA CENTRAL OCCIDENTAL,100,200,12,25,13.71484375,Consistente,18.4257,2.422,20473,204.0885,8.06,226765
qc00112080,HUANCATA,-12.18618,-76.24066,2684,LIMA,SIERRA CENTRAL OCCIDENTAL,100,200,12,25,-0.064697265625,Consistente,24.1425,2.772,26825,173.1078,7.423,192342
qc00111291,SAN MATEO DE OTAO,-11.847,-76.5636,3506,LIMA,SIERRA CENTRAL OCCIDENTAL,100,200,12,25,5.975341796875,Consistente,19.0962,2.465,21218,229.4514,8.546,254946
qc00230003,CHINCHAVITO,-9.515,-75.9425,744,HUANUCO,SELVA NORTE ALTA,100,200,35,70,-45.37127685546875,Consistente,281.2698,9.462,312522,2090.8548,25.798,2323172
qc00230002,TARUCA,-9.85038,-76.15236,408,HUANUCO,SELVA CENTRAL ALTA,100,200,30,60,-1415.0838623046875,Sospechosa,12.5664,2.0,0,12.5664,2.0,0
qc00230717,HUERTAS,-10.1265,-76.20511,2050,HUANUCO,SELVA CENTRAL ALTA,100,200,30,60,-11.348388671875,Consistente,77.4963,4.967,86107,550.4688,13.237,611632
qc00109085,JACAS GRANDE,-9.5433,-76.76042,3244,,SIERRA CENTRAL ORIENTAL,100,200,10,20,0.210205078125,Consistente,25.3755,2.842,28195,134.1765,6.535,149085
qc00230004,PUENTE BELLA,-9.32411,-76.02935,663,HUANUCO,SELVA NORTE ALTA,100,200,35,70,-18.79937744140625,Consistente,590.5764,13.711,656196,2543.8167,28.456,2826463
qc00230001,PUENTE PEREZ,-9.34694,-75.9825,1985,HUANUCO,SELVA NORTE ALTA,100,200,35,70,1311.9854736328125,Sospechosa,276.4098,9.38,307122,1761.0705,23.676,1956745
qc00213504,HUAMANI EL TAMBO,-13.84358,-75.58928,849,,COSTA SUR,80,150,70,120,0.2412109375,Consistente,434.4399,11.76,482711,1638.6561,22.839,1820729
qc00113244,LOS MOLINOS,-13.9248,-75.6786,500,ICA,COSTA SUR,80,150,70,120,5.48162841796875,Consistente,2440.5372,27.872,2711708,6473.1825,45.392,7192425
qc00203501,CONTA,-13.43942,-75.97514,309,,COSTA SUR,80,150,70,120,-0.201568603515625,Consistente,1054.4679,18.321,1171631,3595.4343,33.83,3994927
qc00114106,HUALLPOCA,-14.632,-74.9559,1025,ICA,COSTA SUR,80,150,70,120,344.71160888671875,Sospechosa,573.2964,13.509,636996,1717.9092,23.384,1908788
qc00115092,MADRIGAL,-15.60999,-71.80654,3273,AREQUIPA,SIERRA SUR OCCIDENTAL,100,200,30,60,1.879150390625,Consistente,63.0144,4.479,70016,783.3735,15.791,870415
qc00204702,SUMBAY,-15.8412,-71.1146,4441,AREQUIPA,SIERRA SUR OCCIDENTAL,100,200,30,60,9.17626953125,Consistente,1327.1373,20.553,1474597,6278.9832,44.706,6976648
qc00113087,TAMBO,-13.69163,-75.27418,3138,HUANCAVELICA,SIERRA CENTRAL OCCIDENTAL,100,200,12,25,2.68212890625,Consistente,29.5245,3.066,32805,268.5015,9.245,298335
qc00115126,PILLONES,-15.98124,-71.2167,4426,AREQUIPA,SIERRA SUR OCCIDENTAL,100,200,30,60,1.83544921875,Consistente,988.2279,17.736,1098031,5871.3237,43.231,6523693
qc00115101,PORPERA,-15.3142,-71.3064,4394,AREQUIPA,SIERRA SUR OCCIDENTAL,100,200,30,60,-0.60107421875,Consistente,730.7037,15.251,811893,5025.3498,39.995,5583722
qc00115098,TISCO,-15.34577,-71.44702,4189,AREQUIPA,SIERRA SUR OCCIDENTAL,100,200,30,60,-0.099609375,Consistente,506.4372,12.697,562708,3277.5363,32.3,3641707
qc00115078,CHICHAS,-15.54811,-72.91831,2170,AREQUIPA,SIERRA SUR OCCIDENTAL,100,200,30,60,12.67578125,Consistente,103.6161,5.743,115129,1088.7705,18.616,1209745
qc00204501,SALAMANCA,-15.5033,-72.8318,3200,AREQUIPA,SIERRA SUR OCCIDENTAL,100,200,30,60,-0.788330078125,Consistente,88.2738,5.301,98082,966.8079,17.543,1074231
qc00115128,YANAQUIHUA,-15.77649,-72.87584,2996,AREQUIPA,SIERRA SUR OCCIDENTAL,100,200,30,60,-17.9765625,Consistente,131.0238,6.458,145582,786.9969,15.827,874441
qc00117006,LA HACIENDITA,-16.9986,-71.6008,269,AREQUIPA,COSTA SUR,80,150,70,120,2.35302734375,Consistente,314.3538,10.003,349282,1068.5583,18.443,1187287
