cod_qc,nombre,lat,lon,altitud_oficial,altitud_dem,delta_z,clase_diagnostico,dept,fuente,sector,cod_sector,umbral_pp,umbral_t,radio_pp,radio_t
qc00113016,TUNEL CERO,-13.25932,-75.08596,4498,4512.97314453125,-14.97314453125,Consistente,HUANCAVELICA,maestra,SIERRA CENTRAL ORIENTAL,SI_2OR,100,200,10,20
qc00113086,CUSICANCHA,-13.50399,-75.29625,3253,3250.87841796875,2.12158203125,Consistente,HUANCAVELICA,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00114067,LLAUTA,-14.2466,-74.9255,2723,2569.6982421875,153.3017578125,Discrepancia moderada,AYACUCHO,maestra,SIERRA SUR OCCIDENTAL,SI_3OC,100,200,30,60
qc00114072,LUCANAS,-14.6204,-74.2328,3354,3345.801513671875,8.198486328125,Consistente,AYACUCHO,maestra,SIERRA SUR OCCIDENTAL,SI_3OC,100,200,30,60
qc00115076,LAMPA,-15.18468,-73.34786,2790,2792.207275390625,-2.207275390625,Consistente,AYACUCHO,maestra,SIERRA SUR OCCIDENTAL,SI_3OC,100,200,30,60
qc00113101,CHILCAYOC,-13.883,-73.7268,3400,3391.16796875,8.83203125,Consistente,AYACUCHO,maestra,SIERRA SUR ORIENTAL,SI_3OR,100,200,20,40
qc00111088,LACHAQUI,-11.554,-76.62706,3670,3685.76513671875,-15.76513671875,Consistente,LIMA,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00111159,OBRAJILLO,-11.45264,-76.62206,2706,2700.08349609375,5.91650390625,Consistente,LIMA,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00111087,PIRCA,-11.2328,-76.65513,3342,3298.52783203125,43.47216796875,Consistente,LIMA,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00240503,AMAZONAS,-3.76668,-73.25308,122,80.5,41.5,Consistente,LORETO,maestra,SELVA NORTE BAJA,SE_1B,80,150,60,100
qc00240502,PUENTE ITAYA,-4.22513,-73.48251,90,90.5,-0.5,Consistente,,maestra,SELVA NORTE BAJA,SE_1B,80,150,60,100
qc00240302,PUERTO ALMENDRA,-3.82743,-73.37741,92,92.2358169555664,-0.23581695556640625,Consistente,,maestra,SELVA NORTE BAJA,SE_1B,80,150,60,100
qc00103052,SAN ROQUE,-3.78667,-73.29333,106,115.40510559082031,-9.405105590820312,Consistente,LORETO,maestra,SELVA NORTE BAJA,SE_1B,80,150,60,100
qc00240106,SEDA LORETO,-3.7528,-73.281,86,82.5,3.5,Consistente,LORETO,maestra,SELVA NORTE BAJA,SE_1B,80,150,60,100
qc00103023,MORALILLO,-3.89967,-73.33833,106,112.70645904541016,-6.706459045410156,Consistente,LORETO,maestra,SELVA NORTE BAJA,SE_1B,80,150,60,100
qc00240401,ANGAMOS,-5.1512,-72.8752,107,97.0,10.0,Consistente,LORETO,maestra,SELVA NORTE BAJA,SE_1B,80,150,60,100
qc00105078,ANGAMOS,-5.1498,-72.8771,95,105.48873901367188,-10.488739013671875,Consistente,LORETO,maestra,SELVA NORTE BAJA,SE_1B,80,150,60,100
qc00104061,BORJA,-4.4696,-77.5483,155,162.16883850097656,-7.1688385009765625,Consistente,LORETO,maestra,SELVA NORTE BAJA,SE_1B,80,150,60,100
qc00113251,PUENTE INAMBARI,-13.18638,-70.38401,340,340.5,-0.5,Consistente,,maestra,SELVA SUR BAJA,SE_3B,80,150,60,100
qc00240402,EL ESTRECHO,-2.453,-72.6812,106,105.88178253173828,0.11821746826171875,Consistente,,maestra,SELVA NORTE BAJA,SE_1B,80,150,60,100
qc00102006,EL ESTRECHO,-2.4467,-72.6643,240,107.44304656982422,132.55695343017578,Discrepancia leve,LORETO,maestra,SELVA NORTE BAJA,SE_1B,80,150,60,100
qc00111081,SANTA CRUZ,-11.19827,-76.63487,3583,3564.230224609375,18.769775390625,Consistente,LIMA,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00112124,ANTIOQUIA,-12.07773,-76.51359,1839,1515.3980712890625,323.6019287109375,Sospechosa,LIMA,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00111091,CARAMPOMA,-11.65503,-76.51514,3424,3438.322265625,-14.322265625,Consistente,LIMA,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00111062,SHEQUE,-11.66095,-76.5023,3188,3188.727783203125,-0.727783203125,Consistente,LIMA,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00202902,MILLOC,-11.57046,-76.35017,4391,4350.96142578125,40.03857421875,Consistente,LIMA,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00111144,MILLOC,-11.57131,-76.34995,4384,4360.744140625,23.255859375,Consistente,LIMA,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00111114,CASAPALCA,-11.63804,-76.23332,4233,4269.478515625,-36.478515625,Consistente,LIMA,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00111061,RIO BLANCO,-11.73447,-76.25967,3503,3494.759033203125,8.240966796875,Consistente,LIMA,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00112082,LANGA,-12.12645,-76.42108,2863,2846.864501953125,16.135498046875,Consistente,LIMA,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00111077,AUTISHA,-11.73815,-76.61103,2181,2233.756103515625,-52.756103515625,Discrepancia leve,LIMA,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00202903,AUTISHA,-11.73523,-76.60659,2152,2124.39306640625,27.60693359375,Consistente,LIMA,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00111093,SAN JOSE DE PARAC,-11.80053,-76.25811,3829,3824.6953125,4.3046875,Consistente,LIMA,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00111067,PARIACANCHA,-11.39315,-76.50294,3842,3840.44140625,1.55859375,Consistente,LIMA,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00108021,PUCALLPA,-8.41323,-74.57185,154,156.7958221435547,-2.7958221435546875,Consistente,UCAYALI,maestra,SELVA CENTRAL BAJA,SE_2B,100,200,40,80
qc00202801,PARIACANCHA,-11.39315,-76.50244,3842,3841.532958984375,0.467041015625,Consistente,LIMA,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00111085,HUAMANTANGA,-11.50247,-76.74675,3392,3350.067138671875,41.932861328125,Consistente,LIMA,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00107033,AYLAMBO,-7.19345,-78.51012,2894,2907.0263671875,-13.0263671875,Consistente,CAJAMARCA,maestra,SIERRA NORTE ORIENTAL,SI_1OR,100,200,12,25
qc00107035,LA VICTORIA,-7.19119,-78.45947,2630,2630.130126953125,-0.130126953125,Consistente,CAJAMARCA,maestra,SIERRA NORTE ORIENTAL,SI_1OR,100,200,12,25
qc00106084,CHOTANO LAJAS,-6.5622,-78.7389,2163,2131.993896484375,31.006103515625,Consistente,CAJAMARCA,maestra,SIERRA NORTE ORIENTAL,SI_1OR,100,200,12,25
qc00201301,CASCABAMBA,-7.38332,-78.73377,3331,3322.52783203125,8.47216796875,Consistente,CAJAMARCA,maestra,SIERRA NORTE OCCIDENTAL,SI_1OC,100,200,15,30
qc00110051,OCROS,-10.40457,-77.40025,3249,3246.456787109375,2.543212890625,Consistente,ANCASH,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00202404,CAHUA,-10.606,-77.34389,812,803.7103881835938,8.28961181640625,Consistente,ANCASH,maestra,COSTA CENTRO,CO_2,80,150,60,100
qc00109095,NUEVO PACHACOTO,-9.85242,-77.40607,3726,3725.556396484375,0.443603515625,Consistente,,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00105104,CHIRIACO,-5.16144,-78.28806,323,289.98028564453125,33.01971435546875,Consistente,AMAZONAS,maestra,SELVA NORTE BAJA,SE_1B,80,150,60,100
qc00105040,EL PINTOR,-5.7562,-78.52286,533,527.425048828125,5.574951171875,Consistente,AMAZONAS,maestra,SELVA NORTE ALTA,SE_1A,100,200,35,70
qc00105046,MAGUNCHAL,-5.8904,-78.1891,632,615.9325561523438,16.06744384765625,Consistente,AMAZONAS,maestra,SELVA NORTE ALTA,SE_1A,100,200,35,70
qc00221506,MAGUNCHAL,-5.8898,-78.1886,632,619.3411254882812,12.65887451171875,Consistente,AMAZONAS,maestra,SELVA NORTE ALTA,SE_1A,100,200,35,70
qc00106121,EL PALTO,-6.00039,-78.47097,1467,1431.385986328125,35.614013671875,Consistente,AMAZONAS,maestra,SELVA NORTE ALTA,SE_1A,100,200,35,70
qc00211404,SAN PEDRO,-9.60776,-77.50963,3170,3154.112060546875,15.887939453125,Consistente,ANCASH,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00109045,CHACCHAN,-9.53519,-77.77536,2266,2265.804443359375,0.195556640625,Consistente,ANCASH,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00109048,PIRA,-9.58528,-77.70719,3625,3709.031005859375,-84.031005859375,Discrepancia leve,ANCASH,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00110040,MAYORARCA,-10.15775,-77.34889,3335,3315.03759765625,19.96240234375,Consistente,ANCASH,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00109014,BUENA VISTA,-9.43371,-78.20825,213,205.95095825195312,7.049041748046875,Consistente,ANCASH,maestra,COSTA CENTRO,CO_2,80,150,60,100
qc00113136,CUNYAC,-13.56334,-72.57594,1884,1846.6890869140625,37.3109130859375,Consistente,APURIMAC,maestra,SELVA SUR ALTA,SE_3A,100,200,35,70
qc00204710,CHARCANI,-16.3109,-71.4949,2643,2626.961181640625,16.038818359375,Consistente,AREQUIPA,maestra,SIERRA SUR OCCIDENTAL,SI_3OC,100,200,30,60
qc00116046,LAS SALINAS,-16.3206,-71.1521,4378,4335.8232421875,42.1767578125,Consistente,AREQUIPA,maestra,SIERRA SUR OCCIDENTAL,SI_3OC,100,200,30,60
qc00116022,EL FRAYLE,-16.15482,-71.1891,4131,4122.3193359375,8.6806640625,Consistente,AREQUIPA,maestra,SIERRA SUR OCCIDENTAL,SI_3OC,100,200,30,60
qc00116073,PATAHUASI-AREQUIPA,-16.05542,-71.41481,4017,4017.637451171875,-0.637451171875,Consistente,AREQUIPA,maestra,SIERRA SUR OCCIDENTAL,SI_3OC,100,200,30,60
qc00116043,PAMPA DE ARRIEROS,-16.0665,-71.5914,3701,3693.596435546875,7.403564453125,Consistente,AREQUIPA,maestra,SIERRA SUR OCCIDENTAL,SI_3OC,100,200,30,60
qc00115088,AYO,-15.6833,-72.2704,1941,1947.4415283203125,-6.4415283203125,Consistente,AREQUIPA,maestra,SIERRA SUR OCCIDENTAL,SI_3OC,100,200,30,60
qc00115087,CHACHAS,-15.5025,-72.2686,3071,3068.299560546875,2.700439453125,Consistente,AREQUIPA,maestra,SIERRA SUR OCCIDENTAL,SI_3OC,100,200,30,60
qc00110041,GORGOR,-10.62136,-77.04027,3025,3027.60595703125,-2.60595703125,Consistente,LIMA,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00111057,ARAHUAY,-11.62091,-76.67034,2800,2500.890380859375,299.109619140625,Discrepancia moderada,LIMA,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00111089,HUAROS,-11.40743,-76.5758,3569,3579.494384765625,-10.494384765625,Consistente,LIMA,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00108027,EL MARONAL,-8.44999,-75.09681,178,176.2982177734375,1.7017822265625,Consistente,UCAYALI,maestra,SELVA CENTRAL BAJA,SE_2B,100,200,40,80
qc00113153,LETRAYOC,-13.65773,-75.74496,776,673.2691650390625,102.7308349609375,Discrepancia leve,ICA,maestra,COSTA SUR,CO_3,80,150,70,120
qc00113009,HUANCANO,-13.60118,-75.62102,1010,1000.5398559570312,9.46014404296875,Consistente,ICA,maestra,COSTA SUR,CO_3,80,150,70,120
qc00108017,POMABAMBA,-8.8217,-77.45733,2985,2977.037109375,7.962890625,Consistente,ANCASH,maestra,SIERRA CENTRAL ORIENTAL,SI_2OR,100,200,10,20
qc00109017,RECUAY,-9.72919,-77.45365,3431,3412.43798828125,18.56201171875,Consistente,ANCASH,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00106011,CHACHAPOYAS,-6.2083,-77.86712,2442,2442.0888671875,-0.0888671875,Consistente,AMAZONAS,maestra,SELVA NORTE ALTA,SE_1A,100,200,35,70
qc00105075,ARAMANGO,-5.41994,-78.43553,508,511.70556640625,-3.70556640625,Consistente,AMAZONAS,maestra,SELVA NORTE BAJA,SE_1B,80,150,60,100
qc00105079,JAZAN,-5.94485,-77.97569,1354,1355.60791015625,-1.60791015625,Consistente,AMAZONAS,maestra,SELVA NORTE ALTA,SE_1A,100,200,35,70
qc00104060,SANTA MARIA DE NIEVA,-4.83039,-77.93928,13,225.56982421875,-212.56982421875,Discrepancia moderada,AMAZONAS,maestra,SELVA NORTE BAJA,SE_1B,80,150,60,100
qc00221501,LOS NARANJOS,-5.75568,-78.43154,427,427.03802490234375,-0.03802490234375,Consistente,AMAZONAS,maestra,SELVA NORTE ALTA,SE_1A,100,200,35,70
qc00105068,BAGUA CHICA,-5.66148,-78.53396,397,396.5031433105469,0.496856689453125,Consistente,AMAZONAS,maestra,SELVA NORTE ALTA,SE_1A,100,200,35,70
qc00105042,JAMALCA,-5.8927,-78.2339,1173,1164.0863037109375,8.9136962890625,Consistente,AMAZONAS,maestra,SELVA NORTE ALTA,SE_1A,100,200,35,70
qc00109046,CAJAMARQUILLA,-9.63204,-77.74136,3286,3305.04443359375,-19.04443359375,Consistente,ANCASH,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00109040,PARIACOTO,-9.55239,-77.88761,1312,1316.57958984375,-4.57958984375,Consistente,ANCASH,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00109016,AIJA,-9.78164,-77.60674,3508,3471.92529296875,36.07470703125,Consistente,ANCASH,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00108064,CABANA,-8.39058,-78.00461,3364,3344.779296875,19.220703125,Consistente,ANCASH,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00110018,CHIQUIAN,-10.14763,-77.15949,3386,3404.277099609375,-18.277099609375,Consistente,ANCASH,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00110039,CHAMANA,-10.20739,-77.55872,1260,1222.91796875,37.08203125,Consistente,ANCASH,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00108047,SIHUAS,-8.56667,-77.65,2716,3386.2021484375,-670.2021484375,Sospechosa,ANCASH,maestra,SIERRA CENTRAL ORIENTAL,SI_2OR,100,200,10,20
qc00109018,YUNGAY,-9.14189,-77.74998,2466,2449.364501953125,16.635498046875,Consistente,ANCASH,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00113029,CURAHUASI,-13.55253,-72.73487,2737,2734.83251953125,2.16748046875,Consistente,APURIMAC,maestra,SIERRA SUR ORIENTAL,SI_3OR,100,200,20,40
qc00113225,GRANJA SAN ANTONIO,-13.6049,-72.8569,2804,2769.442138671875,34.557861328125,Consistente,APURIMAC,maestra,SIERRA SUR ORIENTAL,SI_3OR,100,200,20,40
qc00113025,ANDAHUAYLAS,-13.64863,-73.36679,2990,2971.6064453125,18.3935546875,Consistente,APURIMAC,maestra,SIERRA SUR ORIENTAL,SI_3OR,100,200,20,40
qc00114117,AYMARAES,-14.29056,-73.25168,2983,2978.806884765625,4.193115234375,Consistente,APURIMAC,maestra,SIERRA SUR ORIENTAL,SI_3OR,100,200,20,40
qc00113059,TAMBOBAMBA,-13.94492,-72.17522,3255,3268.058349609375,-13.058349609375,Consistente,APURIMAC,maestra,SIERRA SUR ORIENTAL,SI_3OR,100,200,20,40
qc00113138,PAMPAS,-13.43488,-73.82427,2031,2020.695068359375,10.304931640625,Consistente,APURIMAC,maestra,SELVA SUR ALTA,SE_3A,100,200,35,70
qc00114108,CURPAHUASI,-14.0628,-72.6669,3579,3541.512451171875,37.487548828125,Consistente,APURIMAC,maestra,SIERRA SUR ORIENTAL,SI_3OR,100,200,20,40
qc00116017,LA PAMPILLA,-16.4138,-71.53453,2326,2322.8974609375,3.1025390625,Consistente,AREQUIPA,maestra,SIERRA SUR OCCIDENTAL,SI_3OC,100,200,30,60
qc00116020,CHIGUATA,-16.40644,-71.40913,2902,2897.294677734375,4.705322265625,Consistente,AREQUIPA,maestra,SIERRA SUR OCCIDENTAL,SI_3OC,100,200,30,60
qc00109019,CHAVIN,-9.58598,-77.17526,3140,3125.828369140625,14.171630859375,Consistente,ANCASH,maestra,SIERRA CENTRAL ORIENTAL,SI_2OR,100,200,10,20
qc00108103,PISCOBAMBA II,-8.87045,-77.35072,3290,3265.764404296875,24.235595703125,Consistente,ANCASH,maestra,SIERRA CENTRAL ORIENTAL,SI_2OR,100,200,10,20
qc00109038,MALVAS,-9.92723,-77.65519,2979,3000.781494140625,-21.781494140625,Consistente,ANCASH,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00110016,HUARMEY,-10.06812,-78.16232,8,6.0066609382629395,1.9933390617370605,Consistente,ANCASH,maestra,COSTA CENTRO,CO_2,80,150,60,100
qc00220213,MASHCON,-7.165,-78.47833,209,2657.691162109375,-2448.691162109375,Sospechosa,CAJAMARCA,maestra,SIERRA NORTE ORIENTAL,SI_1OR,100,200,12,25
qc00107002,GRANJA PORCON,-7.03753,-78.6334,3149,3147.906005859375,1.093994140625,Consistente,CAJAMARCA,maestra,SIERRA NORTE OCCIDENTAL,SI_1OC,100,200,15,30
qc00107028,AUGUSTO WEBERBAUER,-7.1675,-78.49309,2536,2673.23681640625,-137.23681640625,Discrepancia leve,CAJAMARCA,maestra,SIERRA NORTE ORIENTAL,SI_1OR,100,200,12,25
qc00107018,ASUNCION,-7.32604,-78.51582,2270,2259.071044921875,10.928955078125,Consistente,CAJAMARCA,maestra,SIERRA NORTE OCCIDENTAL,SI_1OC,100,200,15,30
qc00100037,COSPAN,-7.42857,-78.54106,2423,2426.781005859375,-3.781005859375,Consistente,CAJAMARCA,maestra,SIERRA NORTE OCCIDENTAL,SI_1OC,100,200,15,30
qc00107093,LA ENCAÑADA,-7.12327,-78.33314,2980,2973.9921875,6.0078125,Consistente,CAJAMARCA,maestra,SIERRA NORTE ORIENTAL,SI_1OR,100,200,12,25
qc00220205,JESUS TUNEL,-7.22064,-78.40376,2568,2567.213134765625,0.786865234375,Consistente,CAJAMARCA,maestra,SIERRA NORTE ORIENTAL,SI_1OR,100,200,12,25
qc00107016,JESUS,-7.2457,-78.38841,2564,2561.308837890625,2.691162109375,Consistente,CAJAMARCA,maestra,SIERRA NORTE ORIENTAL,SI_1OR,100,200,12,25
qc00107017,MAGDALENA,-7.25346,-78.65261,1307,1285.55517578125,21.44482421875,Consistente,CAJAMARCA,maestra,SIERRA NORTE OCCIDENTAL,SI_1OC,100,200,15,30
qc00220206,NAMORA BOCATOMA,-7.24262,-78.29472,2612,2585.387451171875,26.612548828125,Consistente,CAJAMARCA,maestra,SIERRA NORTE ORIENTAL,SI_1OR,100,200,12,25
qc00107037,NAMORA,-7.2006,-78.32782,2744,2753.966796875,-9.966796875,Consistente,CAJAMARCA,maestra,SIERRA NORTE ORIENTAL,SI_1OR,100,200,12,25
qc00107005,SAN JUAN,-7.29756,-78.49106,2228,2265.329833984375,-37.329833984375,Consistente,CAJAMARCA,maestra,SIERRA NORTE OCCIDENTAL,SI_1OC,100,200,15,30
qc00107008,CAJABAMBA,-7.62166,-78.05131,2960,2618.786376953125,341.213623046875,Sospechosa,CAJAMARCA,maestra,SIERRA NORTE ORIENTAL,SI_1OR,100,200,12,25
qc00107068,CACHACHI,-7.45106,-78.26855,3203,3219.75,-16.75,Consistente,CAJAMARCA,maestra,SIERRA NORTE ORIENTAL,SI_1OR,100,200,12,25
qc00220201,PUENTE CRISNEJAS,-7.46354,-78.11313,1988,1979.5,8.5,Consistente,CAJAMARCA,maestra,SIERRA NORTE ORIENTAL,SI_1OR,100,200,12,25
qc00106010,CELENDIN,-6.85292,-78.14485,2602,2602.013427734375,-0.013427734375,Consistente,CAJAMARCA,maestra,SIERRA NORTE ORIENTAL,SI_1OR,100,200,12,25
qc00221303,BALZAS,-6.84465,-78.03024,854,842.0,12.0,Consistente,CAJAMARCA,maestra,SIERRA NORTE ORIENTAL,SI_1OR,100,200,12,25
qc00106034,CHOTA,-6.54713,-78.64863,2468,2437.0966796875,30.9033203125,Consistente,CAJAMARCA,maestra,SIERRA NORTE ORIENTAL,SI_1OR,100,200,12,25
qc00106058,COCHABAMBA,-6.46009,-78.8886,1653,1632.8145751953125,20.1854248046875,Consistente,CAJAMARCA,maestra,SIERRA NORTE ORIENTAL,SI_1OR,100,200,12,25
qc00106054,HUAMBOS,-6.45368,-78.96315,2263,2263.27294921875,-0.27294921875,Consistente,CAJAMARCA,maestra,SIERRA NORTE OCCIDENTAL,SI_1OC,100,200,15,30
qc00220611,CHOTANO LAJAS,-6.55972,-78.74111,2148,2128.581787109375,19.418212890625,Consistente,CAJAMARCA,maestra,SIERRA NORTE ORIENTAL,SI_1OR,100,200,12,25
qc00106053,LLAMA,-6.51443,-79.12262,2096,2089.51025390625,6.48974609375,Consistente,CAJAMARCA,maestra,SIERRA NORTE OCCIDENTAL,SI_1OC,100,200,15,30
qc00106061,TOCMOCHE,-6.4101,-79.3557,1435,1400.3514404296875,34.6485595703125,Consistente,CAJAMARCA,maestra,SIERRA NORTE OCCIDENTAL,SI_1OC,100,200,15,30
qc00107052,CONTUMAZA,-7.36521,-78.82273,2542,2549.775390625,-7.775390625,Consistente,CAJAMARCA,maestra,SIERRA NORTE OCCIDENTAL,SI_1OC,100,200,15,30
qc00201207,PUENTE CHILETE,-7.21969,-78.83799,848,845.3115234375,2.6884765625,Consistente,CAJAMARCA,maestra,COSTA NORTE,CO_1,80,150,70,120
qc00107058,CHILETE,-7.21968,-78.83799,848,845.3115234375,2.6884765625,Consistente,CAJAMARCA,maestra,COSTA NORTE,CO_1,80,150,70,120
qc00107057,SAN BENITO,-7.42819,-78.92673,1317,1322.8603515625,-5.8603515625,Consistente,CAJAMARCA,maestra,SIERRA NORTE OCCIDENTAL,SI_1OC,100,200,15,30
qc00116003,HUASACACHE,-16.45774,-71.56635,2200,2200.652099609375,-0.652099609375,Consistente,AREQUIPA,maestra,SIERRA SUR OCCIDENTAL,SI_3OC,100,200,30,60
qc00204708,TINGO GRANDE,-16.45992,-71.57431,2183,2170.09228515625,12.90771484375,Consistente,AREQUIPA,maestra,SIERRA SUR OCCIDENTAL,SI_3OC,100,200,30,60
qc00204707,PUENTE DEL DIABLO,-16.42679,-71.67503,1948,1952.337158203125,-4.337158203125,Consistente,AREQUIPA,maestra,SIERRA SUR OCCIDENTAL,SI_3OC,100,200,30,60
qc00116005,LA JOYA,-16.58359,-71.92464,1278,1273.503173828125,4.496826171875,Consistente,AREQUIPA,maestra,SIERRA SUR OCCIDENTAL,SI_3OC,100,200,30,60
qc00112061,HUANCAVELICA,-12.7715,-75.0124,3707,3706.149658203125,0.850341796875,Consistente,HUANCAVELICA,maestra,SIERRA CENTRAL ORIENTAL,SI_2OR,100,200,10,20
qc00103046,PUERTO ALMENDRA,-3.8286,-73.377,96,95.20533752441406,0.7946624755859375,Consistente,LORETO,maestra,SELVA NORTE BAJA,SE_1B,80,150,60,100
qc00118002,LA YARADA,-18.2107,-70.5259,21,21.99665069580078,-0.9966506958007812,Consistente,TACNA,maestra,COSTA SUR,CO_3,80,150,70,120
qc00111027,MATUCANA,-11.83913,-76.37792,2417,2419.395751953125,-2.395751953125,Consistente,LIMA,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00203003,ANTAPUCRO,-12.0314,-76.62437,1026,1021.6693115234375,4.3306884765625,Consistente,LIMA,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00202904,RIO BLANCO,-11.7345,-76.25938,3510,3495.658203125,14.341796875,Consistente,LIMA,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00112055,HUAROCHIRI,-12.13886,-76.23429,3120,3124.77783203125,-4.77783203125,Consistente,LIMA,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00112126,SAN LAZARO DE ESCOMARCA,-12.18088,-76.35207,3758,3753.782958984375,4.217041015625,Consistente,LIMA,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00111175,SAN MATEO DE HUANCHOR,-11.76017,-76.301,3015,3153.042236328125,-138.042236328125,Discrepancia leve,LIMA,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00202905,SAN MATEO,-11.76012,-76.30111,3156,3153.042236328125,2.957763671875,Consistente,LIMA,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00111086,SANTA EULALIA,-11.92,-76.66664,970,941.0626220703125,28.9373779296875,Consistente,LIMA,maestra,COSTA CENTRO,CO_2,80,150,60,100
qc00202930,SANTA EULALIA,-11.91984,-76.66678,970,943.0350952148438,26.96490478515625,Consistente,LIMA,maestra,COSTA CENTRO,CO_2,80,150,60,100
qc00111163,UNJF SANCHEZ CARRION - HUACHO,-11.12386,-77.60603,37,30.45758819580078,6.542411804199219,Consistente,LIMA,maestra,COSTA CENTRO,CO_2,80,150,60,100
qc00111018,LOMAS DE LACHAY,-11.36014,-77.36839,384,414.4010925292969,-30.401092529296875,Consistente,LIMA,maestra,COSTA CENTRO,CO_2,80,150,60,100
qc00111004,ALCANTARILLA,-11.06068,-77.55011,120,126.39179229736328,-6.391792297363281,Consistente,LIMA,maestra,COSTA CENTRO,CO_2,80,150,60,100
qc00110021,PICOY,-10.92162,-76.73701,3075,3017.23828125,57.76171875,Discrepancia leve,LIMA,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00202607,PICOY,-10.92164,-76.7367,2903,3013.51318359375,-110.51318359375,Discrepancia leve,LIMA,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00212301,SAYAN,-11.13476,-77.19832,790,649.1962890625,140.8037109375,Discrepancia leve,LIMA,maestra,COSTA CENTRO,CO_2,80,150,60,100
qc00110017,CAMAY,-10.91294,-77.6489,59,55.2921028137207,3.707897186279297,Consistente,LIMA,maestra,COSTA CENTRO,CO_2,80,150,60,100
qc00112057,YAUYOS,-12.49173,-75.91039,2285,2283.15087890625,1.84912109375,Consistente,LIMA,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
qc00112134,HUANGASCAR,-12.89858,-75.83365,2500,2485.73193359375,14.26806640625,Consistente,LIMA,maestra,SIERRA CENTRAL OCCIDENTAL,SI_2OC,100,200,12,25
