cod_qc_obj,nombre_obj,dept_obj,sector_obj,cod_qc_vecina,nombre_vecina,dept_vecina,sector_vecina,dist_km,dz_par,mismo_sector,misma_region,r_pp,p_pp,r_temp,altitud_vec,inhomogeneidad_obj
qc00152106,SAPILLICA,PIURA,SIERRA NORTE OCCIDENTAL,qc472FF022,SAPILLICA,PIURA,SIERRA NORTE OCCIDENTAL,2.845,30.0,True,True,,,,1421.0,False
qc00000247,SAN MIGUEL,PIURA,COSTA NORTE,qc00152100,BERNAL,PIURA,COSTA NORTE,17.813,9.0,True,True,0.1191,0.007807,,11.0,False
qc00000247,SAN MIGUEL,PIURA,COSTA NORTE,qc00000207,MIRAFLORES,PIURA,COSTA NORTE,17.974,14.0,True,True,0.3633,0.0,,34.0,False
qc00000247,SAN MIGUEL,PIURA,COSTA NORTE,qc00000231,CHUSIS,PIURA,COSTA NORTE,28.645,14.0,True,True,0.0899,0.045356,,6.0,False
qc00000247,SAN MIGUEL,PIURA,COSTA NORTE,qc00000230,LA ESPERANZA,PIURA,COSTA NORTE,61.078,14.0,True,True,0.659,0.0,,6.0,False
qc00000247,SAN MIGUEL,PIURA,COSTA NORTE,qc00105063,SAN MIGUEL,PIURA,COSTA NORTE,6.525,5.0,True,True,,,,25.0,False
qc00000247,SAN MIGUEL,PIURA,COSTA NORTE,qc00105143,SAN MIGUEL,,COSTA NORTE,6.526,5.0,True,True,,,,25.0,False
qc00000207,MIRAFLORES,PIURA,COSTA NORTE,qc00000247,SAN MIGUEL,PIURA,COSTA NORTE,17.974,14.0,True,True,0.3633,0.0,,20.0,False
qc00000207,MIRAFLORES,PIURA,COSTA NORTE,qc00000208,MALLARES,PIURA,COSTA NORTE,38.765,12.0,True,True,0.2746,0.0,,46.0,False
qc00000207,MIRAFLORES,PIURA,COSTA NORTE,qc00000231,CHUSIS,PIURA,COSTA NORTE,46.618,28.0,True,True,0.1339,0.002377,,6.0,False
qc00000207,MIRAFLORES,PIURA,COSTA NORTE,qc00105100,MIRAFLORES,PIURA,COSTA NORTE,2.108,0.0,True,True,,,,34.0,False
qc00000207,MIRAFLORES,PIURA,COSTA NORTE,qc00105112,MIRAFLORES,PIURA,COSTA NORTE,2.108,0.0,True,True,,,,34.0,False
qc00000207,MIRAFLORES,PIURA,COSTA NORTE,qc00210503,PUENTE EGUIGUREN,,COSTA NORTE,3.708,0.0,True,True,,,,34.0,False
qc00000840,ILO,MOQUEGUA,COSTA SUR,qc00000846,PUNTA COLES,MOQUEGUA,COSTA SUR,12.063,83.0,True,True,0.4771,0.0,,25.0,False
qc00000840,ILO,MOQUEGUA,COSTA SUR,qc00000837,PAMPA BLANCA,AREQUIPA,COSTA SUR,77.053,8.0,True,True,-0.0874,0.032954,,100.0,False
qc00000840,ILO,MOQUEGUA,COSTA SUR,qc00117007,ILO,MOQUEGUA,COSTA SUR,1.752,0.0,True,True,,,,108.0,False
qc00000840,ILO,MOQUEGUA,COSTA SUR,qc00117008,PUNTA COLES,MOQUEGUA,COSTA SUR,12.036,81.0,True,True,,,,27.0,False
qc00000840,ILO,MOQUEGUA,COSTA SUR,qc00117012,ITE,TACNA,COSTA SUR,44.038,58.0,True,True,,,,166.0,False
qc00000840,ILO,MOQUEGUA,COSTA SUR,qc00117005,PAMPA BLANCA,AREQUIPA,COSTA SUR,77.039,0.0,True,True,,,,108.0,False
qc00151500,FRANCISCO ORELLANA,LORETO,SELVA NORTE BAJA,qc00150201,MANITI,LORETO,SELVA NORTE BAJA,13.053,31.0,True,True,0.1305,0.014694,,125.0,False
qc00151500,FRANCISCO ORELLANA,LORETO,SELVA NORTE BAJA,qc00103009,MANITI,LORETO,SELVA NORTE BAJA,13.553,31.0,True,True,,,,125.0,False
qc00151500,FRANCISCO ORELLANA,LORETO,SELVA NORTE BAJA,qc00240111,BELLAVISTA,LORETO,SELVA NORTE BAJA,34.103,13.0,True,True,,,,107.0,False
qc00151500,FRANCISCO ORELLANA,LORETO,SELVA NORTE BAJA,qc00103012,BELLAVISTA,LORETO,SELVA NORTE BAJA,34.107,11.0,True,True,,,,105.0,False
qc00151500,FRANCISCO ORELLANA,LORETO,SELVA NORTE BAJA,qc00000150,MAZAN,LORETO,SELVA NORTE BAJA,35.481,64.0,True,True,,,,158.0,False
qc00151500,FRANCISCO ORELLANA,LORETO,SELVA NORTE BAJA,qc00103044,MAZAN,LORETO,SELVA NORTE BAJA,35.815,63.0,True,True,,,,157.0,False
qc00150204,TIMICURILLO,LORETO,SELVA NORTE BAJA,qc00150201,MANITI,LORETO,SELVA NORTE BAJA,27.749,40.0,True,True,0.262,1.4e-05,,125.0,False
qc00150204,TIMICURILLO,LORETO,SELVA NORTE BAJA,qc00103044,MAZAN,LORETO,SELVA NORTE BAJA,3.876,72.0,True,True,,,,157.0,False
qc00150204,TIMICURILLO,LORETO,SELVA NORTE BAJA,qc00000150,MAZAN,LORETO,SELVA NORTE BAJA,4.276,73.0,True,True,,,,158.0,False
qc00150204,TIMICURILLO,LORETO,SELVA NORTE BAJA,qc00103012,BELLAVISTA,LORETO,SELVA NORTE BAJA,5.198,20.0,True,True,,,,105.0,False
qc00150204,TIMICURILLO,LORETO,SELVA NORTE BAJA,qc00240111,BELLAVISTA,LORETO,SELVA NORTE BAJA,5.219,22.0,True,True,,,,107.0,False
qc00150204,TIMICURILLO,LORETO,SELVA NORTE BAJA,qc00150206,SANTA CRUZ,LORETO,SELVA NORTE BAJA,6.144,28.0,True,True,,,,113.0,False
qc00150201,MANITI,LORETO,SELVA NORTE BAJA,qc00151500,FRANCISCO ORELLANA,LORETO,SELVA NORTE BAJA,13.053,31.0,True,True,0.1305,0.014694,,94.0,False
qc00150201,MANITI,LORETO,SELVA NORTE BAJA,qc00150204,TIMICURILLO,LORETO,SELVA NORTE BAJA,27.749,40.0,True,True,0.262,1.4e-05,,85.0,False
qc00150201,MANITI,LORETO,SELVA NORTE BAJA,qc00150206,SANTA CRUZ,LORETO,SELVA NORTE BAJA,33.415,12.0,True,True,0.1403,0.021357,,113.0,False
qc00150201,MANITI,LORETO,SELVA NORTE BAJA,qc00150207,LA LIBERTAD,LORETO,SELVA NORTE BAJA,45.699,15.0,True,True,0.1964,0.001205,,110.0,False
qc00150201,MANITI,LORETO,SELVA NORTE BAJA,qc00150208,PUNCHANA,LORETO,SELVA NORTE BAJA,50.42,34.0,True,True,0.1308,0.032371,,91.0,False
qc00150201,MANITI,LORETO,SELVA NORTE BAJA,qc00103009,MANITI,LORETO,SELVA NORTE BAJA,0.759,0.0,True,True,,,,125.0,False
qc00155209,HUAMANTANGA,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00111085,HUAMANTANGA,LIMA,SIERRA CENTRAL OCCIDENTAL,0.451,0.0,True,True,,,,3392.0,False
qc00155209,HUAMANTANGA,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00111088,LACHAQUI,LIMA,SIERRA CENTRAL OCCIDENTAL,14.804,278.0,True,True,,,,3670.0,False
qc00155209,HUAMANTANGA,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00155217,LACHAQUI,LIMA,SIERRA CENTRAL OCCIDENTAL,15.691,278.0,True,True,,,,3670.0,False
qc00155209,HUAMANTANGA,LIMA,SIERRA CENTRAL OCCIDENTAL,qc4725F170,HUAROS,LIMA,SIERRA CENTRAL OCCIDENTAL,21.766,177.0,True,True,,,,3569.0,False
qc00155209,HUAMANTANGA,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00111089,HUAROS,LIMA,SIERRA CENTRAL OCCIDENTAL,21.77,177.0,True,True,,,,3569.0,False
qc00155209,HUAMANTANGA,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00155218,HUAROS,LIMA,SIERRA CENTRAL OCCIDENTAL,23.049,177.0,True,True,,,,3569.0,False
qc00155202,SANTA CRUZ,LIMA,SIERRA CENTRAL OCCIDENTAL,qc47E330C4,SANTA CRUZ,LIMA,SIERRA CENTRAL OCCIDENTAL,0.911,7.0,True,True,,,,3583.0,False
qc00155202,SANTA CRUZ,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00111081,SANTA CRUZ,LIMA,SIERRA CENTRAL OCCIDENTAL,0.911,7.0,True,True,,,,3583.0,False
qc00155202,SANTA CRUZ,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00111087,PIRCA,LIMA,SIERRA CENTRAL OCCIDENTAL,5.26,248.0,True,True,,,,3342.0,False
qc00155202,SANTA CRUZ,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00155214,PIRCA,LIMA,SIERRA CENTRAL OCCIDENTAL,5.261,248.0,True,True,,,,3342.0,False
qc00155202,SANTA CRUZ,LIMA,SIERRA CENTRAL OCCIDENTAL,qc47E34654,PIRCA,LIMA,SIERRA CENTRAL OCCIDENTAL,5.264,248.0,True,True,,,,3342.0,False
qc00155202,SANTA CRUZ,LIMA,SIERRA CENTRAL OCCIDENTAL,qc47E257D8,VICHAYCOCHA,LIMA,SIERRA CENTRAL OCCIDENTAL,5.794,83.0,True,True,,,,3507.0,False
qc00156100,ANTIOQUIA,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00112124,ANTIOQUIA,LIMA,SIERRA CENTRAL OCCIDENTAL,1.617,0.0,True,True,,,,1839.0,False
qc00155223,CARAMPOMA,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00151213,SHEQUE,LIMA,SIERRA CENTRAL OCCIDENTAL,1.602,236.0,True,True,0.1508,0.007417,,3188.0,False
qc00155223,CARAMPOMA,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00155217,LACHAQUI,LIMA,SIERRA CENTRAL OCCIDENTAL,16.179,246.0,True,True,0.0992,0.017037,,3670.0,False
qc00155223,CARAMPOMA,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00111062,SHEQUE,LIMA,SIERRA CENTRAL OCCIDENTAL,1.558,236.0,True,True,,,,3188.0,False
qc00155223,CARAMPOMA,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00111088,LACHAQUI,LIMA,SIERRA CENTRAL OCCIDENTAL,16.683,246.0,True,True,,,,3670.0,False
qc00155223,CARAMPOMA,LIMA,SIERRA CENTRAL OCCIDENTAL,qc472EC742,SAN MATEO DE OTAO,LIMA,SIERRA CENTRAL OCCIDENTAL,22.058,89.0,True,True,,,,3513.0,False
qc00155223,CARAMPOMA,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00111291,SAN MATEO DE OTAO,LIMA,SIERRA CENTRAL OCCIDENTAL,22.058,82.0,True,True,,,,3506.0,False
qc00151213,SHEQUE,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00155223,CARAMPOMA,LIMA,SIERRA CENTRAL OCCIDENTAL,1.602,236.0,True,True,0.1508,0.007417,,3424.0,False
qc00151213,SHEQUE,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00151204,ARAHUAY,LIMA,SIERRA CENTRAL OCCIDENTAL,22.337,388.0,True,True,0.2045,0.00027,,2800.0,False
qc00151213,SHEQUE,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00111091,CARAMPOMA,LIMA,SIERRA CENTRAL OCCIDENTAL,1.602,236.0,True,True,,,,3424.0,False
qc00151213,SHEQUE,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00111057,ARAHUAY,LIMA,SIERRA CENTRAL OCCIDENTAL,19.053,388.0,True,True,,,,2800.0,False
qc00151213,SHEQUE,LIMA,SIERRA CENTRAL OCCIDENTAL,qc472EC742,SAN MATEO DE OTAO,LIMA,SIERRA CENTRAL OCCIDENTAL,21.833,325.0,True,True,,,,3513.0,False
qc00151213,SHEQUE,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00111291,SAN MATEO DE OTAO,LIMA,SIERRA CENTRAL OCCIDENTAL,21.834,318.0,True,True,,,,3506.0,False
qc00155218,HUAROS,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00155112,PARIACANCHA,LIMA,SIERRA CENTRAL OCCIDENTAL,7.567,273.0,True,True,0.1391,0.001164,,3842.0,False
qc00155218,HUAROS,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00155217,LACHAQUI,LIMA,SIERRA CENTRAL OCCIDENTAL,17.609,101.0,True,True,0.1607,7.5e-05,,3670.0,False
qc00155218,HUAROS,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00155214,PIRCA,LIMA,SIERRA CENTRAL OCCIDENTAL,21.035,227.0,True,True,0.0949,0.025545,,3342.0,False
qc00155218,HUAROS,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00111089,HUAROS,LIMA,SIERRA CENTRAL OCCIDENTAL,1.302,0.0,True,True,,,,3569.0,False
qc00155218,HUAROS,LIMA,SIERRA CENTRAL OCCIDENTAL,qc4725F170,HUAROS,LIMA,SIERRA CENTRAL OCCIDENTAL,1.306,0.0,True,True,,,,3569.0,False
qc00155218,HUAROS,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00111067,PARIACANCHA,LIMA,SIERRA CENTRAL OCCIDENTAL,7.053,273.0,True,True,,,,3842.0,False
qc00155450,YAURICOCHA,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00112096,YAURICOCHA,LIMA,SIERRA CENTRAL OCCIDENTAL,2.347,0.0,True,True,,,,4560.0,False
qc00156103,HUA�EC,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00156104,AYAVIRI,LIMA,SIERRA CENTRAL OCCIDENTAL,11.141,296.0,True,True,0.1149,0.004592,,3224.0,False
qc00156103,HUA�EC,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00112127,HUAÑEC,LIMA,SIERRA CENTRAL OCCIDENTAL,1.302,320.0,True,True,,,,3200.0,False
qc00156103,HUA�EC,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00112128,AYAVIRI,LIMA,SIERRA CENTRAL OCCIDENTAL,11.008,296.0,True,True,,,,3224.0,False
qc00156103,HUA�EC,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00112055,HUAROCHIRI,LIMA,SIERRA CENTRAL OCCIDENTAL,19.533,400.0,True,True,,,,3120.0,False
qc00151212,SAN PEDRO DE PILAS,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00112081,SAN PEDRO DE PILAS,LIMA,SIERRA CENTRAL OCCIDENTAL,1.114,23.0,True,True,,,,2707.0,False
qc00151210,RIO BLANCO,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00212605,SAN MATEO ,LIMA,SIERRA CENTRAL OCCIDENTAL,5.443,341.0,True,True,,,,3156.0,False
qc00151210,RIO BLANCO,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00202905,SAN MATEO,LIMA,SIERRA CENTRAL OCCIDENTAL,5.443,341.0,True,True,,,,3156.0,False
qc00151210,RIO BLANCO,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00111093,SAN JOSE DE PARAC,LIMA,SIERRA CENTRAL OCCIDENTAL,7.355,332.0,True,True,,,,3829.0,False
qc00156104,AYAVIRI,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00156103,HUA�EC,LIMA,SIERRA CENTRAL OCCIDENTAL,11.141,296.0,True,True,0.1149,0.004592,,3520.0,False
qc00156104,AYAVIRI,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00112128,AYAVIRI,LIMA,SIERRA CENTRAL OCCIDENTAL,0.397,0.0,True,True,,,,3224.0,False
qc00156104,AYAVIRI,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00112127,HUAÑEC,LIMA,SIERRA CENTRAL OCCIDENTAL,10.017,24.0,True,True,,,,3200.0,False
qc00155112,PARIACANCHA,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00155218,HUAROS,LIMA,SIERRA CENTRAL OCCIDENTAL,7.567,273.0,True,True,0.1391,0.001164,,3569.0,False
qc00155112,PARIACANCHA,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00202801,PARIACANCHA,LIMA,SIERRA CENTRAL OCCIDENTAL,1.127,0.0,True,True,,,,3842.0,False
qc00155112,PARIACANCHA,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00111067,PARIACANCHA,LIMA,SIERRA CENTRAL OCCIDENTAL,1.142,0.0,True,True,,,,3842.0,False
qc00155112,PARIACANCHA,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00111089,HUAROS,LIMA,SIERRA CENTRAL OCCIDENTAL,8.761,273.0,True,True,,,,3569.0,False
qc00155112,PARIACANCHA,LIMA,SIERRA CENTRAL OCCIDENTAL,qc4725F170,HUAROS,LIMA,SIERRA CENTRAL OCCIDENTAL,8.766,273.0,True,True,,,,3569.0,False
qc00155112,PARIACANCHA,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00155217,LACHAQUI,LIMA,SIERRA CENTRAL OCCIDENTAL,22.585,172.0,True,True,,,,3670.0,False
qc00155107,PAMPA LIBRE,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00110053,PAMPA LIBRE,LIMA,SIERRA CENTRAL OCCIDENTAL,0.381,166.0,True,True,,,,1756.0,False
qc00000534,LOMAS DE LACHAY,LIMA,COSTA CENTRO,qc00000536,SANTA ROSA,LIMA,COSTA CENTRO,16.083,34.0,True,True,-0.1427,0.001785,,380.0,False
qc00000534,LOMAS DE LACHAY,LIMA,COSTA CENTRO,qc00000501,ALCANTARILLA,LIMA,COSTA CENTRO,39.007,294.0,True,True,-0.085,0.042784,,120.0,False
qc00000534,LOMAS DE LACHAY,LIMA,COSTA CENTRO,qc00000546,DONOSO,LIMA,COSTA CENTRO,23.172,287.0,True,True,,,,127.0,False
qc00000534,LOMAS DE LACHAY,LIMA,COSTA CENTRO,qc00000539,HUAYAN,LIMA,COSTA CENTRO,29.06,68.0,True,True,,,,346.0,False
qc00000534,LOMAS DE LACHAY,LIMA,COSTA CENTRO,qc00111022,HUAYAN,LIMA,COSTA CENTRO,29.06,68.0,True,True,,,,346.0,False
qc00000534,LOMAS DE LACHAY,LIMA,COSTA CENTRO,qc4724966C,SAYAN,LIMA,COSTA CENTRO,31.393,236.0,True,True,,,,650.0,False
qc00150208,PUNCHANA,LORETO,SELVA NORTE BAJA,qc00103015,PUNCHANA,LORETO,SELVA NORTE BAJA,0.174,0.0,True,True,,,,91.0,False
qc00150208,PUNCHANA,LORETO,SELVA NORTE BAJA,qc00240304,SANTO TOMAS PUNCHANA,,SELVA NORTE BAJA,0.391,12.0,True,True,,,,79.0,False
qc00150208,PUNCHANA,LORETO,SELVA NORTE BAJA,qc47252718,ENAPU PERU,LORETO,SELVA NORTE BAJA,4.542,35.0,True,True,,,,126.0,False
qc00150208,PUNCHANA,LORETO,SELVA NORTE BAJA,qc00240102,ENAPU PERU,LORETO,SELVA NORTE BAJA,4.542,35.0,True,True,,,,126.0,False
qc00150208,PUNCHANA,LORETO,SELVA NORTE BAJA,qc00240106,SEDA LORETO,LORETO,SELVA NORTE BAJA,7.577,5.0,True,True,,,,86.0,False
qc00150208,PUNCHANA,LORETO,SELVA NORTE BAJA,qc00103065,AMAZONAS,LORETO,SELVA NORTE BAJA,8.196,31.0,True,True,,,,122.0,False
qc00155205,PALLAC,LIMA,SIERRA CENTRAL OCCIDENTAL,qc47E2323E,CUCHUANCA,LIMA,SIERRA CENTRAL OCCIDENTAL,16.611,57.0,True,True,,,,2310.0,False
qc00155205,PALLAC,LIMA,SIERRA CENTRAL OCCIDENTAL,qc47E323B2,CARAC,LIMA,SIERRA CENTRAL OCCIDENTAL,17.989,279.0,True,True,,,,2646.0,False
qc00155205,PALLAC,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00111159,OBRAJILLO,LIMA,SIERRA CENTRAL OCCIDENTAL,22.685,339.0,True,True,,,,2706.0,False
qc00155205,PALLAC,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00202802,OBRAJILLO,LIMA,SIERRA CENTRAL OCCIDENTAL,22.691,339.0,True,True,,,,2706.0,False
qc00155214,PIRCA,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00155218,HUAROS,LIMA,SIERRA CENTRAL OCCIDENTAL,21.035,227.0,True,True,0.0949,0.025545,,3569.0,False
qc00155214,PIRCA,LIMA,SIERRA CENTRAL OCCIDENTAL,qc47E330C4,SANTA CRUZ,LIMA,SIERRA CENTRAL OCCIDENTAL,4.452,241.0,True,True,,,,3583.0,False
qc00155214,PIRCA,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00111081,SANTA CRUZ,LIMA,SIERRA CENTRAL OCCIDENTAL,4.452,241.0,True,True,,,,3583.0,False
qc00155214,PIRCA,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00155202,SANTA CRUZ,LIMA,SIERRA CENTRAL OCCIDENTAL,5.261,248.0,True,True,,,,3590.0,False
qc00155214,PIRCA,LIMA,SIERRA CENTRAL OCCIDENTAL,qc47E257D8,VICHAYCOCHA,LIMA,SIERRA CENTRAL OCCIDENTAL,10.975,165.0,True,True,,,,3507.0,False
qc00155214,PIRCA,LIMA,SIERRA CENTRAL OCCIDENTAL,qc4725F170,HUAROS,LIMA,SIERRA CENTRAL OCCIDENTAL,21.342,227.0,True,True,,,,3569.0,False
qc00000546,DONOSO,LIMA,COSTA CENTRO,qc00111022,HUAYAN,LIMA,COSTA CENTRO,14.654,219.0,True,True,,,,346.0,False
qc00000546,DONOSO,LIMA,COSTA CENTRO,qc00000539,HUAYAN,LIMA,COSTA CENTRO,14.654,219.0,True,True,,,,346.0,False
qc00000546,DONOSO,LIMA,COSTA CENTRO,qc00111018,LOMAS DE LACHAY,LIMA,COSTA CENTRO,23.168,257.0,True,True,,,,384.0,False
qc00000546,DONOSO,LIMA,COSTA CENTRO,qc00000534,LOMAS DE LACHAY,LIMA,COSTA CENTRO,23.172,287.0,True,True,,,,414.0,False
qc00000546,DONOSO,LIMA,COSTA CENTRO,qc472A218A,ANTONIO RAYMONDI,LIMA,COSTA CENTRO,29.957,80.0,True,True,,,,47.0,False
qc00000546,DONOSO,LIMA,COSTA CENTRO,qc00000618,HUARANGAL,LIMA,COSTA CENTRO,32.881,144.0,True,True,,,,271.0,False
qc00000539,HUAYAN,LIMA,COSTA CENTRO,qc00000536,SANTA ROSA,LIMA,COSTA CENTRO,39.058,34.0,True,True,0.1499,0.001021,,380.0,False
qc00000539,HUAYAN,LIMA,COSTA CENTRO,qc47E214D2,SANTO DOMINGO,LIMA,COSTA CENTRO,13.854,274.0,True,True,,,,620.0,False
qc00000539,HUAYAN,LIMA,COSTA CENTRO,qc00202701,SANTO DOMINGO,LIMA,COSTA CENTRO,13.855,274.0,True,True,,,,620.0,False
qc00000539,HUAYAN,LIMA,COSTA CENTRO,qc00000546,DONOSO,LIMA,COSTA CENTRO,14.654,219.0,True,True,,,,127.0,False
qc00000539,HUAYAN,LIMA,COSTA CENTRO,qc00111018,LOMAS DE LACHAY,LIMA,COSTA CENTRO,29.056,38.0,True,True,,,,384.0,False
qc00000539,HUAYAN,LIMA,COSTA CENTRO,qc00000534,LOMAS DE LACHAY,LIMA,COSTA CENTRO,29.06,68.0,True,True,,,,414.0,False
qc00000638,PACARAN,LIMA,COSTA CENTRO,qc00203303,PACARAN,LIMA,COSTA CENTRO,0.744,4.0,True,True,,,,688.0,False
qc00000616,CA�ETE,LIMA,COSTA CENTRO,qc00113140,SOCSI CAÑETE,LIMA,COSTA CENTRO,15.05,189.0,True,True,,,,302.0,False
qc00000616,CA�ETE,LIMA,COSTA CENTRO,qc00203302,SOCSI,LIMA,COSTA CENTRO,15.723,197.0,True,True,,,,310.0,False
qc00000616,CA�ETE,LIMA,COSTA CENTRO,qc472191AC,SOCSI,LIMA,COSTA CENTRO,15.728,197.0,True,True,,,,310.0,False
qc00000616,CA�ETE,LIMA,COSTA CENTRO,qc00203101,LA CAPILLA,LIMA,COSTA CENTRO,64.244,290.0,True,True,,,,403.0,False
qc00000616,CA�ETE,LIMA,COSTA CENTRO,qc00212900,LA CAPILLA SENAMHI,,COSTA CENTRO,64.262,286.0,True,True,,,,399.0,False
qc00000616,CA�ETE,LIMA,COSTA CENTRO,qc4728B11C,FONAGRO,ICA,COSTA SUR,47.1,49.0,False,True,,,,64.0,False
qc00155217,LACHAQUI,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00155223,CARAMPOMA,LIMA,SIERRA CENTRAL OCCIDENTAL,16.179,246.0,True,True,0.0992,0.017037,,3424.0,False
qc00155217,LACHAQUI,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00155218,HUAROS,LIMA,SIERRA CENTRAL OCCIDENTAL,17.609,101.0,True,True,0.1607,7.5e-05,,3569.0,False
qc00155217,LACHAQUI,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00111088,LACHAQUI,LIMA,SIERRA CENTRAL OCCIDENTAL,1.227,0.0,True,True,,,,3670.0,False
qc00155217,LACHAQUI,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00111085,HUAMANTANGA,LIMA,SIERRA CENTRAL OCCIDENTAL,15.259,278.0,True,True,,,,3392.0,False
qc00155217,LACHAQUI,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00155209,HUAMANTANGA,LIMA,SIERRA CENTRAL OCCIDENTAL,15.691,278.0,True,True,,,,3392.0,False
qc00155217,LACHAQUI,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00111091,CARAMPOMA,LIMA,SIERRA CENTRAL OCCIDENTAL,16.179,246.0,True,True,,,,3424.0,False
qc00151214,LANGA,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00155224,SANTIAGO DE TUNA,LIMA,SIERRA CENTRAL OCCIDENTAL,18.251,400.0,True,True,0.2707,0.0,,3263.0,False
qc00151214,LANGA,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00112082,LANGA,LIMA,SIERRA CENTRAL OCCIDENTAL,3.747,0.0,True,True,,,,2863.0,False
qc00151214,LANGA,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00112055,HUAROCHIRI,LIMA,SIERRA CENTRAL OCCIDENTAL,18.682,257.0,True,True,,,,3120.0,False
qc00151214,LANGA,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00111092,SANTIAGO DE TUNA,LIMA,SIERRA CENTRAL OCCIDENTAL,18.85,61.0,True,True,,,,2924.0,False
qc00151214,LANGA,LIMA,SIERRA CENTRAL OCCIDENTAL,qc472CA750,SANTIAGO DE TUNA,LIMA,SIERRA CENTRAL OCCIDENTAL,18.85,61.0,True,True,,,,2924.0,False
qc00151214,LANGA,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00112080,HUANCATA,LIMA,SIERRA CENTRAL OCCIDENTAL,19.939,179.0,True,True,,,,2684.0,False
qc00156102,SAN LAZARO DE ESCOMARCA,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00112126,SAN LAZARO DE ESCOMARCA,LIMA,SIERRA CENTRAL OCCIDENTAL,0.355,82.0,True,True,,,,3758.0,False
qc00155122,AUTISHA,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00202903,AUTISHA,LIMA,SIERRA CENTRAL OCCIDENTAL,0.59,29.0,True,True,,,,2152.0,False
qc00151207,HUANCATA,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00112080,HUANCATA,LIMA,SIERRA CENTRAL OCCIDENTAL,4.296,0.0,True,True,,,,2684.0,False
qc00151207,HUANCATA,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00151214,LANGA,LIMA,SIERRA CENTRAL OCCIDENTAL,23.941,179.0,True,True,,,,2863.0,False
qc00151207,HUANCATA,LIMA,SIERRA CENTRAL OCCIDENTAL,qc00112082,LANGA,LIMA,SIERRA CENTRAL OCCIDENTAL,24.566,179.0,True,True,,,,2863.0,False
qc00155213,SANTA EULALIA,LIMA,COSTA CENTRO,qc00202930,SANTA EULALIA,LIMA,COSTA CENTRO,0.202,25.0,True,True,,,,970.0,False
